epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,92504.9,1.29755,1.00567,1.29568,0.82985,0.74023,0.81704,0.5039,1.40476,0.96811,1.37985,0.0043768,0.0043768,0.0043768
144,93142.7,1.29282,1.01184,1.28998,0.8301,0.74045,0.81721,0.50424,1.40385,0.96735,1.37937,0.0043372,0.0043372,0.0043372
145,93780,1.28885,0.99447,1.28634,0.83122,0.74089,0.81813,0.50533,1.40267,0.96634,1.37805,0.0042976,0.0042976,0.0042976
146,94417.7,1.28655,0.99272,1.28853,0.83143,0.74089,0.81836,0.50624,1.40201,0.96471,1.37725,0.004258,0.004258,0.004258
147,95055.4,1.28277,0.99497,1.2857,0.83309,0.74125,0.81926,0.50691,1.40024,0.96335,1.37634,0.0042184,0.0042184,0.0042184
148,95693.4,1.28598,0.99896,1.2913,0.83289,0.74089,0.81928,0.50706,1.39914,0.96216,1.37538,0.0041788,0.0041788,0.0041788
149,96331,1.27608,0.99363,1.2814,0.83308,0.74125,0.81961,0.50804,1.39786,0.96056,1.37443,0.0041392,0.0041392,0.0041392
150,96968.6,1.28424,1.00013,1.29041,0.83434,0.74125,0.82034,0.5087,1.39688,0.95893,1.37357,0.0040996,0.0040996,0.0040996
151,97605.9,1.28192,0.99312,1.28454,0.8333,0.74086,0.82017,0.50883,1.39539,0.95786,1.37205,0.00406,0.00406,0.00406
152,98243.4,1.28186,0.99202,1.28541,0.83363,0.74081,0.82017,0.50883,1.39429,0.95693,1.37166,0.0040204,0.0040204,0.0040204
153,98881.5,1.27272,0.98399,1.28007,0.83289,0.74089,0.81982,0.50957,1.39347,0.95517,1.37069,0.0039808,0.0039808,0.0039808
154,99519.3,1.27718,0.99021,1.28245,0.83439,0.74223,0.82082,0.51,1.39216,0.95394,1.36975,0.0039412,0.0039412,0.0039412
155,100158,1.26409,0.96864,1.26896,0.8353,0.74326,0.82135,0.5109,1.39118,0.95273,1.3689,0.0039016,0.0039016,0.0039016
156,100796,1.27029,0.97816,1.27989,0.83751,0.74214,0.82131,0.51163,1.39021,0.95119,1.36808,0.003862,0.003862,0.003862
157,101433,1.27801,0.97507,1.27849,0.83651,0.74281,0.82119,0.51167,1.38948,0.94998,1.36759,0.0038224,0.0038224,0.0038224
158,102071,1.27818,0.99055,1.28439,0.83791,0.74504,0.8227,0.51217,1.38854,0.94894,1.36679,0.0037828,0.0037828,0.0037828
159,102708,1.26513,0.97876,1.2756,0.83583,0.74772,0.82354,0.51259,1.38747,0.94769,1.36566,0.0037432,0.0037432,0.0037432
160,103346,1.26482,0.97254,1.27571,0.8341,0.74962,0.8237,0.51353,1.38619,0.94582,1.36456,0.0037036,0.0037036,0.0037036
161,103984,1.26328,0.97391,1.27623,0.83444,0.74921,0.82383,0.51404,1.38533,0.94438,1.36375,0.003664,0.003664,0.003664
162,104622,1.26008,0.97252,1.26818,0.83447,0.74905,0.82389,0.51467,1.384,0.94301,1.36285,0.0036244,0.0036244,0.0036244
163,105261,1.25192,0.9501,1.26204,0.8372,0.74883,0.82436,0.51505,1.38312,0.94129,1.3617,0.0035848,0.0035848,0.0035848
164,105899,1.25466,0.96479,1.26991,0.83753,0.7495,0.82479,0.51513,1.38193,0.9406,1.36085,0.0035452,0.0035452,0.0035452
165,106536,1.25631,0.96972,1.26665,0.83649,0.7495,0.82487,0.51579,1.38099,0.9394,1.35987,0.0035056,0.0035056,0.0035056
166,107174,1.25581,0.96221,1.26457,0.84237,0.74676,0.82523,0.51605,1.37991,0.93868,1.35893,0.003466,0.003466,0.003466
167,107811,1.24488,0.9534,1.26115,0.84281,0.74564,0.82535,0.51682,1.37894,0.93734,1.35795,0.0034264,0.0034264,0.0034264
168,108449,1.24798,0.96465,1.2634,0.83732,0.74794,0.82559,0.51754,1.37766,0.9362,1.35693,0.0033868,0.0033868,0.0033868
169,109087,1.25173,0.95495,1.26491,0.83765,0.74749,0.82548,0.51779,1.37666,0.93507,1.35618,0.0033472,0.0033472,0.0033472
170,109725,1.2468,0.95133,1.25892,0.84241,0.7458,0.82584,0.51798,1.37545,0.93397,1.35516,0.0033076,0.0033076,0.0033076
