epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,17989.8,1.20993,0.86613,1.22235,0.87827,0.7671,0.85216,0.56999,1.30062,0.83226,1.29711,0.005446,0.005446,0.005446
117,18144.1,1.20681,0.86429,1.21905,0.88035,0.76577,0.8522,0.57082,1.29958,0.83123,1.29633,0.0054064,0.0054064,0.0054064
118,18298,1.20192,0.85952,1.21998,0.88011,0.76733,0.85296,0.5711,1.2985,0.8305,1.29528,0.0053668,0.0053668,0.0053668
119,18451.5,1.20071,0.86022,1.2182,0.87943,0.76891,0.85274,0.57158,1.29838,0.8299,1.29501,0.0053272,0.0053272,0.0053272
120,18605.6,1.1915,0.85468,1.21222,0.87955,0.76822,0.85305,0.57173,1.29727,0.82908,1.29408,0.0052876,0.0052876,0.0052876
121,18760,1.19138,0.85245,1.21372,0.8761,0.77089,0.85318,0.57245,1.29633,0.82839,1.29336,0.005248,0.005248,0.005248
122,18914.3,1.19191,0.84481,1.21055,0.87594,0.77134,0.85351,0.57264,1.29552,0.82683,1.2928,0.0052084,0.0052084,0.0052084
123,19068.4,1.19599,0.85574,1.21045,0.87719,0.77067,0.85313,0.57317,1.29448,0.82618,1.29186,0.0051688,0.0051688,0.0051688
124,19223.1,1.18737,0.84981,1.20691,0.87758,0.77023,0.85334,0.57362,1.29354,0.82595,1.29103,0.0051292,0.0051292,0.0051292
125,19377.1,1.18644,0.83802,1.20379,0.8776,0.7718,0.85352,0.57369,1.29252,0.82543,1.29013,0.0050896,0.0050896,0.0050896
126,19531,1.18802,0.84445,1.20876,0.87998,0.76956,0.85372,0.57396,1.29149,0.82477,1.28946,0.00505,0.00505,0.00505
127,19684.6,1.17425,0.83562,1.20403,0.88048,0.76998,0.85377,0.5742,1.29055,0.82436,1.28842,0.0050104,0.0050104,0.0050104
128,19840.4,1.18352,0.83963,1.20531,0.88124,0.77066,0.8538,0.57465,1.28936,0.82377,1.28753,0.0049708,0.0049708,0.0049708
129,19994.7,1.17738,0.83891,1.20542,0.88064,0.77112,0.85392,0.57531,1.28889,0.82333,1.28718,0.0049312,0.0049312,0.0049312
130,20149,1.18175,0.83197,1.19969,0.87899,0.77223,0.85413,0.57569,1.28769,0.82284,1.28655,0.0048916,0.0048916,0.0048916
131,20304.2,1.17552,0.83751,1.19847,0.87868,0.77314,0.85449,0.5763,1.28681,0.82255,1.28574,0.004852,0.004852,0.004852
132,20458.6,1.16612,0.82096,1.19252,0.8771,0.77491,0.8544,0.57696,1.28543,0.82186,1.28474,0.0048124,0.0048124,0.0048124
133,20613.2,1.17513,0.82915,1.19916,0.87729,0.77468,0.85468,0.57714,1.28439,0.82117,1.28418,0.0047728,0.0047728,0.0047728
134,20767.9,1.17473,0.82779,1.20186,0.87816,0.77427,0.85446,0.57764,1.28362,0.82024,1.28353,0.0047332,0.0047332,0.0047332
135,20922.1,1.16727,0.81646,1.1925,0.87883,0.77427,0.8547,0.57797,1.28256,0.81976,1.28293,0.0046936,0.0046936,0.0046936
136,21077.4,1.15992,0.81869,1.19089,0.8781,0.77383,0.8543,0.57857,1.28136,0.81929,1.28205,0.004654,0.004654,0.004654
137,21231.8,1.15932,0.81792,1.19082,0.87871,0.77357,0.85418,0.57932,1.28042,0.81795,1.28138,0.0046144,0.0046144,0.0046144
138,21386.4,1.16494,0.81916,1.19081,0.87823,0.77315,0.85446,0.57974,1.27927,0.8175,1.28048,0.0045748,0.0045748,0.0045748
139,21542.9,1.159,0.81533,1.18882,0.87902,0.77424,0.85495,0.58002,1.27794,0.81634,1.27963,0.0045352,0.0045352,0.0045352
140,21699.5,1.14647,0.81007,1.18525,0.88039,0.77446,0.85523,0.58059,1.27739,0.81568,1.27915,0.0044956,0.0044956,0.0044956
141,21856.2,1.15032,0.80962,1.18661,0.87977,0.77491,0.85548,0.58098,1.27642,0.81476,1.27846,0.004456,0.004456,0.004456
142,22012.3,1.15615,0.8086,1.18897,0.87981,0.77494,0.85526,0.58135,1.27549,0.81423,1.2777,0.0044164,0.0044164,0.0044164
143,22168.3,1.14846,0.80928,1.18503,0.88119,0.77359,0.85546,0.58202,1.27463,0.81329,1.27701,0.0043768,0.0043768,0.0043768
144,22325.3,1.15258,0.81228,1.18912,0.88166,0.77401,0.85524,0.58247,1.27425,0.81318,1.27684,0.0043372,0.0043372,0.0043372
145,22481.5,1.14746,0.80685,1.18366,0.88273,0.77357,0.85564,0.58231,1.2736,0.81259,1.2763,0.0042976,0.0042976,0.0042976
146,22638.9,1.14612,0.79895,1.18335,0.88182,0.77495,0.85568,0.58319,1.27291,0.81205,1.27572,0.004258,0.004258,0.004258
147,22796.6,1.14689,0.80546,1.18053,0.8816,0.77535,0.85573,0.58349,1.27215,0.811,1.27523,0.0042184,0.0042184,0.0042184
148,22952.9,1.14174,0.79662,1.17559,0.88269,0.77474,0.85584,0.58365,1.27107,0.8102,1.27474,0.0041788,0.0041788,0.0041788
149,23108.8,1.14034,0.79114,1.17325,0.88265,0.7761,0.85607,0.58409,1.27029,0.80918,1.27411,0.0041392,0.0041392,0.0041392
150,23264.7,1.1334,0.79754,1.1748,0.87952,0.77892,0.85665,0.58473,1.26932,0.80839,1.27335,0.0040996,0.0040996,0.0040996
151,23422.2,1.13759,0.79741,1.17272,0.88021,0.77914,0.85688,0.5852,1.26882,0.80803,1.27313,0.00406,0.00406,0.00406
152,23578.1,1.13751,0.80057,1.17448,0.88017,0.77892,0.85648,0.58547,1.26762,0.80795,1.27253,0.0040204,0.0040204,0.0040204
153,23735.6,1.1326,0.78717,1.17764,0.88171,0.7791,0.85667,0.5857,1.26653,0.80661,1.27183,0.0039808,0.0039808,0.0039808
154,23892.4,1.12736,0.78671,1.17166,0.88139,0.77981,0.85671,0.58583,1.26595,0.80572,1.27118,0.0039412,0.0039412,0.0039412
155,24049.1,1.12149,0.77902,1.16302,0.88147,0.78048,0.85683,0.58635,1.26461,0.80507,1.27044,0.0039016,0.0039016,0.0039016
156,24208.3,1.12492,0.77812,1.17261,0.87945,0.78226,0.85713,0.58671,1.264,0.80439,1.27003,0.003862,0.003862,0.003862
157,24365,1.12399,0.77912,1.16745,0.88088,0.78159,0.85722,0.58705,1.26316,0.80352,1.2694,0.0038224,0.0038224,0.0038224
158,24522.1,1.11727,0.77962,1.16718,0.87879,0.78427,0.85716,0.58781,1.2621,0.80229,1.26858,0.0037828,0.0037828,0.0037828
159,24679.9,1.11655,0.76983,1.16476,0.8792,0.78505,0.85733,0.58833,1.26108,0.80155,1.26767,0.0037432,0.0037432,0.0037432
160,24836.5,1.11087,0.76932,1.16321,0.87984,0.78605,0.85751,0.58892,1.2602,0.80076,1.26697,0.0037036,0.0037036,0.0037036
161,24993.3,1.11121,0.77227,1.16226,0.87966,0.78688,0.85745,0.58955,1.25967,0.79957,1.26647,0.003664,0.003664,0.003664
162,25149.2,1.10335,0.7616,1.15401,0.88032,0.78688,0.8578,0.59021,1.2588,0.79887,1.26589,0.0036244,0.0036244,0.0036244
163,25305.5,1.09851,0.76325,1.15703,0.8806,0.78734,0.85777,0.59072,1.25819,0.79763,1.26536,0.0035848,0.0035848,0.0035848
